word,clicks,impressions,cost,convertedClicks
nadja,1,1,1.9,0,
did,14,17,11.91,0,
dia,1,1,0.66,0,
kettles,1,1,0.36,0,
galeti,1,1,0.78,0,
cienega,1,1,0.63,0,
andersen,5,5,6.47,0,
izabel,1,1,0.99,0,
masonic,1,2,1.63,0,
harsper,1,1,1.26,0,
garrick,1,2,1.86,0,
obtain,149,1565,236.86000000000013,3,
belonzi,2,1,1.2,0,
m2226125,1,1,0.23,0,
sanel,1,1,1.17,0,
danye,1,1,0.53,0,
canadian,52,160,68.98,0,
scherer,2,1,1.28,0,
adrian,11,30,7.41,0,
maywood,4,3,5.76,0,
hosptial,2,5,3.16,0,
dowdell,1,1,0.84,0,
rominyk,1,2,0.65,0,
cross,20,19,24.520000000000003,0,
der,2,2,0.94,0,
des,16,19,11.77,0,
pressutti,1,1,1.12,0,
brayson,1,1,0.47,0,
abdulhak,1,1,2.03,0,
gamerdinger,1,3,0.82,0,
otto,11,13,10.100000000000001,0,
corsicana,1,1,2.15,0,
montanna,1,1,1.56,0,
private,6,8,10.73,0,
madarevic,1,1,0.61,0,
dea,1,1,0.81,0,
dec,39,71,26.509999999999998,0,
dee,15,13,11.439999999999998,1,
seewald,1,9,0.96,0,
larry,51,55,34.86,0,
iglesias,2,2,0.83,0,
del,5,7,1.65,1,
dep,1,2,0.83,0,
greiner,1,1,2.07,0,
dominick,1,5,1.32,0,
dfs,1,2,0.5,0,
lionel,1,0,0.66,0,
perham,2,4,1.42,0,
squier,2,3,0.5599999999999999,0,
longsworth,1,1,1.4,0,
cherwinski,1,1,0.61,0,
dominica,1,1,1.38,0,
ardehali,2,1,0.78,0,
daneisha,1,1,0.71,0,
phyllis,9,11,9.6,0,
obtaining,32,335,41.15,3,
mutual,2,6,4.31,0,
plates,1,1,1.24,0,
southard,1,1,0.76,0,
tamblyns,1,1,0.14,0,
cohoma,1,1,1.77,0,
enmmc,1,1,0.39,0,
hughestown,1,1,0.66,0,
ciara,1,1,1.52,0,
guradian,1,1,1.11,0,
zuidema,1,1,0.55,0,
cdaughter,1,1,1.41,0,
hadley,2,4,2.56,0,
musleh,1,1,0.33,0,
kenya,21,31,11.329999999999998,0,
bier,3,4,1.99,0,
duivenvoorden,1,1,1.95,0,
marianna,6,6,3.24,0,
charity,6,6,4.13,0,
butters,1,1,0.77,0,
bien,1,5,0.94,0,
marianne,1,1,0.36,0,
jescelyn,1,6,0.56,0,
barnabas,1,1,1.67,0,
jonmamadov,1,1,0.93,0,
logan,27,41,27.959999999999997,1,
belfon,1,1,1.42,0,
breedlove,5,5,2.59,0,
horwitz,1,1,0.26,0,
leggiero,1,1,0.7,0,
nikia,1,5,1.18,0,
kewaunee,1,1,1.21,0,
christman,1,1,1.18,0,
fiind,2,5,3.0,0,
frankie,4,10,3.59,0,
hosipatl,1,1,0.74,0,
astoria,2,3,0.92,0,
dmh,1,1,1.1,0,
witheril,2,1,0.7,0,
muzquiz,1,1,1.28,0,
palandrani,1,1,2.67,0,
dmd,1,1,0.95,0,
matteosian,1,1,1.38,0,
lynnwood,2,2,2.55,0,
gundel,2,2,1.8,0,
nigeria,4,14,2.32,0,
sarver,1,1,1.74,0,
market,1,1,1.06,0,
adrien,1,1,0.23,0,
michiganbirth,1,5,0.82,0,
sanaa,1,2,0.69,0,
santiago,10,17,5.91,0,
neufeld,1,1,0.3,0,
agencys,1,1,1.14,0,
menomonie,2,2,2.31,0,
ortiz,6,6,3.6400000000000006,0,
tarboro,2,1,1.04,0,
lolita,1,1,0.29,0,
other,14,17,15.660000000000002,0,
yashica,1,5,0.62,0,
crowl,2,2,0.94,0,
crown,2,2,1.24,0,
hossman,1,1,1.31,0,
wabash,1,1,0.91,0,
div,1,2,0.95,0,
markey,1,1,1.59,0,
dix,1,1,1.18,0,
sandy,8,10,5.870000000000001,0,
hatcher,2,2,2.1799999999999997,0,
stojak,1,1,0.51,0,
birtharchives,1,2,0.84,0,
hatchet,1,1,0.61,0,
sands,3,3,4.12,0,
bosigerdate,1,1,0.27,0,
nikki,3,4,1.48,0,
nuys,1,7,0.74,0,
die,1,1,0.28,0,
adolph,4,8,2.27,0,
terraz,1,2,0.89,0,
sandi,1,1,0.47,0,
statistcs,1,1,1.65,0,
kettler,1,2,0.25,0,
crowe,2,1,1.54,0,
parsons,3,3,2.84,0,
ingrassia,1,1,0.6,0,
kroy,1,1,0.87,0,
favinger,2,2,1.18,0,
ambrose,1,1,1.52,0,
henrie,1,1,0.76,0,
joesph,4,9,2.02,0,
origin,4,4,1.87,0,
jacobus,1,0,0.76,0,
vidal,1,1,0.86,0,
abideen,1,1,1.01,0,
metcalf,3,3,3.17,0,
beaver,3,3,5.26,1,
danish,6,17,7.890000000000001,0,
swan,1,2,0.72,0,
summer,5,6,4.74,0,
chandis,1,6,0.41,0,
danise,1,3,0.25,0,
cnic,1,1,0.16,0,
30th,5,4,2.65,0,
shellhorn,1,1,2.63,0,
coumty,1,8,0.75,0,
brannack,1,1,0.85,0,
rhe,1,1,0.29,0,
mailander,1,2,0.84,0,
crivellaro,1,1,1.57,0,
verde,2,6,2.4,0,
ammended,2,1,4.16,0,
simons,2,2,1.52,0,
33543,1,1,0.51,0,
renetta,1,3,0.65,0,
wynne,1,1,0.84,0,
1cc21c138,1,2,0.81,0,
lifschultz,1,1,1.39,0,
leavell,1,1,1.19,0,
lovettsville,1,1,1.15,0,
simone,2,2,2.01,0,
mcinerery,1,6,1.16,0,
junta,1,1,0.25,0,
klint,1,1,0.32,0,
hoospital,1,1,0.85,0,
portland,34,152,39.51,2,
wildsmith,1,1,0.41,0,
wedekind,1,1,0.6,0,
kimberley,2,2,1.63,0,
bornin,2,1,1.84,0,
kline,1,1,1.26,0,
gennocro,1,2,0.28,0,
callender,1,3,0.44,0,
mendeleev,1,4,1.54,0,
polins,1,1,0.52,0,
middleborn,1,3,0.56,0,
somebody,12,23,9.059999999999999,0,
arminta,1,2,0.2,0,
heyliger,1,1,0.27,0,
viewing,7,11,10.3,0,
whalen,1,1,1.08,0,
rev,5,5,3.0100000000000002,0,
kimberlee,2,4,0.88,0,
rex,9,14,7.77,0,
bluefield,3,3,2.4,0,
hebe,1,1,0.39,0,
campillo,1,2,1.09,0,
rey,2,2,2.35,0,
brecheen,1,1,0.48,0,
john,368,490,308.6000000000002,3,
proffer,1,1,0.96,0,
kankakee,5,10,3.79,0,
johm,1,2,0.55,0,
in1949,1,1,0.71,0,
pesch,2,2,1.53,0,
shealyn,1,1,0.36,0,
bruderman,1,1,0.93,0,
tessari,1,1,0.28,0,
newcomb,1,1,0.46,0,
bangladesh,5,10,7.32,0,
whaley,1,1,0.6,0,
berkely,1,1,0.93,0,
guard,2,2,1.1600000000000001,0,
roper,5,7,4.06,1,
retrive,1,1,0.63,0,
heyland,1,1,0.18,0,
heck,1,1,0.59,0,
fernandes,1,1,0.58,0,
8237,1,2,0.46,0,
taiwan,1,1,1.23,0,
gautier,1,1,1.9,0,
pitt,4,3,3.5600000000000005,0,
manes,1,1,0.14,0,
lawyers,2,2,1.1,0,
gardens,3,4,1.1800000000000002,0,
verab,1,1,0.68,1,
2100,1,2,0.15,0,
hamielec,1,1,0.4,0,
ree,1,1,1.29,0,
labor,11,81,7.92,0,
farmers,1,1,0.7,0,
rec,6,5,5.43,0,
red,10,10,11.709999999999999,0,
peoples,36,85,41.70000000000001,0,
erceill,1,2,0.6,0,
reg,5,8,4.09,0,
fernandez,3,3,1.4500000000000002,0,
mandzuk,1,1,0.53,0,
gardena,2,4,0.59,0,
treavizo,1,1,0.66,0,
heda,1,1,1.13,0,
johnston,7,8,4.42,0,
lundeen,2,2,1.96,0,
dibello,1,1,0.35,0,
britain,2,2,2.04,0,
rep,1,1,0.32,0,
in1969,1,1,1.15,0,
dauterive,1,1,0.69,0,
barbey,1,2,1.26,0,
yisrael,1,2,0.33,0,
jadeed,2,1,0.56,0,
calculators,1,2,0.62,0,
newhenhouse,1,2,1.15,0,
tillotson,1,1,0.84,0,
tingelhoff,1,1,1.56,0,
joni,3,3,1.74,0,
mandy,2,6,3.54,0,
1920's,4,5,5.28,0,
haskins,1,1,1.5,0,
lutringer,1,1,1.0,0,
palanichamy,1,1,0.83,0,
mccollum,1,0,0.48,0,
kaliebe,1,1,1.45,0,
brithcertificates,1,1,1.0,0,
boguslawa,1,1,0.77,0,
keita,1,1,0.23,0,
tanur,1,2,0.74,0,
beadle,1,5,0.89,0,
in1964,1,2,1.09,0,
valladares,1,1,2.08,0,
jony,1,2,0.19,0,
davenport,13,15,10.41,0,
opelika,1,2,0.54,0,
burley,1,1,1.91,0,
demuth,1,1,0.8,0,
hein,2,4,2.0700000000000003,0,
gibbons,1,1,2.1,0,
goodwin,4,4,2.3600000000000003,0,
loveland,5,9,4.17,0,
country,33,57,31.640000000000004,0,
mississippi,155,1078,186.24999999999997,5,
chyn,1,1,1.77,0,
in1974,1,1,0.79,0,
keleher,1,1,0.77,0,
barber,6,6,6.52,0,
sonjia,1,1,0.12,0,
kittery,1,1,0.79,0,
egerer,2,2,1.1099999999999999,0,
prophet,1,1,1.33,0,
cerami,2,2,1.43,0,
ray,50,63,44.580000000000005,0,
raz,1,2,1.86,0,
bayamon,2,2,2.58,0,
frischman,1,1,0.56,0,
polino,1,2,0.39,0,
rao,1,3,0.64,0,
dill,1,1,0.05,0,
jaymeson,2,3,1.69,1,
harding,3,3,1.5899999999999999,0,
business,1,1,0.27,0,
suesan,1,1,0.91,0,
hegg,1,1,0.27,0,
doniphan,1,1,0.77,0,
motyka,2,1,3.2,0,
calinda,1,1,0.59,0,
in1987,1,1,1.11,0,
chieves,1,2,0.52,0,
biesman,1,1,0.42,0,
humphreys,2,2,1.35,0,
bakken,1,0,0.3,0,
woman's,1,1,1.71,1,
saduval,1,1,1.49,0,
cetifacate,1,1,1.22,0,
holliday,3,2,1.4,0,
zunino,1,1,0.23,0,
bakker,1,1,0.3,0,
manas,1,1,0.03,0,
bullitt,1,1,1.51,0,
raj,1,1,0.14,0,
certifatic,1,1,0.4,0,
macmullen,1,1,1.49,0,
strmple,1,1,1.52,0,
shabnam,2,1,0.78,0,
ukraine,11,14,15.059999999999999,0,
diserie,1,2,0.89,0,
dind,1,2,0.72,0,
ram,0,3,0.0,0,
female,25,48,21.61,1,
dina,4,3,2.3200000000000003,0,
galey's,1,1,1.0,0,
in1999,1,1,0.76,0,
cookcounty,1,1,1.16,0,
elizabethville,1,1,0.75,0,
rae,13,17,12.510000000000002,0,
kohlwes,1,2,0.17,0,
2137,1,1,0.27,1,
symbolizes,1,1,0.69,0,
mogavero,1,2,0.89,0,
quintana,1,1,0.77,0,
rosekrans,1,1,0.55,0,
strickland,2,2,1.7899999999999998,0,
jobs,2,13,0.7799999999999999,0,
onfrio,1,1,0.06,0,
tania,1,2,0.77,1,
nodine,1,3,0.73,0,
lomiini,1,1,0.8,0,
weiner,3,3,2.8499999999999996,0,
joby,2,4,1.02,0,
jankura,1,1,1.15,0,
kumrow,1,1,0.72,0,
steinhardt,2,1,1.48,0,
help,76,139,94.55000000000003,2,
krueger,8,9,4.720000000000001,0,
niall,1,2,1.42,0,
carpinteria,1,1,0.65,0,
thelma,13,14,11.610000000000001,2,
shaughnessey,1,2,0.55,0,
mosten,1,1,0.41,0,
lewes,1,3,0.17,0,
aurthur,1,1,0.14,0,
frodgue,1,1,0.24,0,
element,1,1,0.24,0,
alamo,1,1,0.46,0,
tanjore,1,2,1.25,0,
lamarra,1,0,0.54,0,
support,1,13,0.86,0,
aomeones,1,1,0.59,0,
searching,170,468,226.29,5,
ron,4,3,2.76,0,
plaistow,1,1,0.7,0,
3208,1,1,0.6,1,
roy,35,55,37.22999999999999,1,
corfu,1,1,0.35,0,
odom,3,3,2.5,0,
puerto,101,1028,116.78999999999998,1,
roz,3,9,1.27,0,
vriffitj,1,1,0.37,0,
someomes,3,4,2.32,0,
henn,1,1,0.97,0,
odon,1,1,0.84,0,
rob,2,4,2.46,0,
category,1,1,0.39,0,
alameel,1,1,0.68,0,
rod,1,1,0.34,0,
dion,1,1,0.8,0,
niamh,1,1,0.89,0,
avenue,4,4,3.4799999999999995,0,
acuna,5,4,5.53,0,
tatiana,2,3,2.21,0,
grandview,2,2,2.07,0,
ishmael,1,1,0.77,0,
roe,3,3,2.12,0,
omahen,1,1,0.67,0,
paperarizona,1,1,1.37,0,
rekayla,1,2,0.05,0,
tennesse,1,1,0.74,0,
corey,9,10,8.629999999999999,0,
faisalabad,1,1,1.91,0,
tanga,1,1,0.69,0,
leavern,1,1,1.02,0,
tificate,1,1,0.74,0,
lundell,2,2,1.67,0,
47270,1,1,0.66,0,
segar,1,1,0.69,0,
alameda,21,87,25.99,1,
casaluci,1,2,0.81,0,
countie,1,2,0.44,0,
armijo,1,1,0.31,0,
alane,1,2,0.81,0,
odle,1,1,0.64,0,
alana,3,3,3.0300000000000002,0,
reasearch,2,3,4.4,0,
jerisich,1,1,0.95,0,
dillard,1,1,0.58,0,
hagerman,1,5,0.8,0,
uphoff,1,1,1.04,0,
fortson,1,1,0.9,0,
mapleton,1,1,1.28,0,
aguilar,2,2,2.33,0,
joan,35,43,21.500000000000004,0,
jan14,1,1,0.35,0,
victorville,2,2,1.48,0,
bornth,1,1,0.67,0,
foster,100,395,112.69999999999999,3,
helm,2,2,1.0,0,
dirk,1,1,1.98,0,
eleen,1,1,0.9,0,
dothan,1,1,0.61,0,
taney,1,1,1.23,0,
bredenbeck,1,1,1.74,0,
romaine,1,1,1.41,0,
patankar,1,1,1.39,0,
rsrm,1,1,1.36,0,
falisi,1,2,0.57,0,
keith,27,40,21.16,0,
oneglia,1,1,0.86,0,
mackereth,1,1,1.11,0,
bjornson,2,2,0.5,0,
abline,1,2,1.28,0,
neathery,1,1,0.14,0,
slovakia,4,5,5.72,0,
semanie,1,1,0.37,0,
ejeh,1,1,0.16,0,
fuddy,1,1,0.23,0,
quitman,1,1,1.41,0,
mckenzie,12,13,9.389999999999999,0,
noyes,1,3,0.76,0,
lewis,53,99,43.99000000000001,1,
thompson,40,45,29.380000000000006,0,
harelson,1,4,0.83,0,
lewin,2,5,2.15,0,
kierstin,1,1,1.96,0,
hogenkamp,1,1,0.61,0,
biada,1,4,0.37,0,
laveta,1,2,1.0,0,
pineville,1,1,0.51,0,
haislip,1,1,0.7,0,
tygerburg,1,1,0.76,0,
bastrop,1,1,0.52,0,
1980s,3,3,2.75,0,
herl,1,1,0.9,0,
mcconnelsville,1,1,1.04,0,
certicifate,1,2,1.54,0,
kisting,1,1,0.64,0,
zacor,1,1,0.19,0,
herb,3,8,1.1300000000000001,0,
enero,1,1,0.1,0,
hicksville,1,1,0.36,0,
proceedings,1,1,0.87,0,
rrcords,1,1,0.69,0,
dreyfus,2,2,2.9,0,
cibc,1,1,0.69,0,
moffett,2,2,1.19,0,
polish,15,57,15.409999999999998,1,
patric,1,1,1.04,0,
jonnika,1,0,0.46,0,
coral,1,1,0.99,0,
jody,5,5,4.54,0,
jorgensen,2,2,1.6800000000000002,0,
leone's,1,1,0.35,0,
kimberlin,1,1,0.21,0,
belarus,2,3,2.07,0,
labarba,1,2,1.98,0,
sciacovelli,1,4,1.06,0,
tiruvallur,1,1,1.02,0,
lavern,2,2,1.26,0,
jodi,4,7,2.38,0,
ethiopian,1,8,0.95,0,
littlerock,2,1,2.22,0,
abrazo,1,2,0.19,0,
rio,2,3,2.5300000000000002,0,
adapted,2,2,3.52,0,
joey,5,13,4.01,0,
cacciola,1,2,0.35,0,
gloekler,1,2,0.92,0,
bham,1,2,0.63,0,
provinvetown,2,2,3.32,0,
joes,1,1,1.49,0,
in1910,1,2,0.96,0,
ksfy,2,1,0.7,0,
tevault,1,1,0.73,0,
daboss,1,1,1.63,0,
amazon,1,2,0.56,0,
ladner,1,1,1.06,0,
gallipolis,2,12,0.99,0,
catalonia,1,1,1.65,0,
malenfant,1,1,1.59,0,
registery,5,6,11.04,0,
rib,1,1,0.89,0,
1261997.10,1,1,0.12,0,
in1916,2,1,0.64,0,
amber,15,20,11.92,0,
joel,19,23,11.98,0,
registers,7,6,6.2,1,
faifer,1,1,1.38,0,
fauquier,1,2,0.39,0,
whiteman,1,1,1.3,0,
lathemtown,1,0,0.02,0,
havent,1,1,2.44,0,
brawley,1,3,0.9,0,
kintzler,2,2,2.33,0,
nassir,1,1,1.2,0,
trotwood,1,1,0.57,0,
mcclarn,1,1,0.29,0,
maureen,11,13,11.11,0,
permanently,1,1,0.23,0,
grandfathers,5,5,6.6099999999999985,0,
pk's,1,1,1.11,0,
valguarnera,1,1,1.34,0,
deforge,1,2,0.37,0,
alamba,1,1,1.9,0,
perth,1,1,0.27,0,
tarantino,1,1,0.96,0,
swedish,8,18,7.719999999999999,0,
miami,46,94,50.21000000000001,0,
under,7,10,4.7,0,
perto,2,1,3.84,0,
salvati,1,1,0.23,0,
gissendanner,1,3,0.81,0,
cosas,1,2,0.62,0,
fatemeh,1,1,0.81,0,
brithrecerd,1,1,0.4,0,
logansport,2,2,1.96,0,
vrabel,2,2,0.66,0,
villegas,1,1,0.24,0,
grandparents,22,27,33.3,0,
poplin,1,1,1.14,0,
monahan,2,2,2.5199999999999996,0,
sanzio's,1,1,0.41,0,
zacharias,1,2,1.01,0,
patron,2,4,0.64,0,
oklahoma,369,3244,427.5800000000001,7,
eleni,2,5,1.98,0,
radojevich,1,2,0.84,0,
medacal,1,1,0.54,0,
durante,1,1,1.49,0,
zachariah,1,1,1.51,0,
run,1,1,1.08,1,
elena,8,11,7.279999999999999,0,
perry,35,106,30.43,0,
jalen,2,2,1.8599999999999999,0,
pics,6,8,2.5500000000000003,0,
paranoid,1,1,0.69,0,
odem,1,1,0.83,0,
gausche,1,1,0.36,0,
oklahoms,1,1,1.06,0,
witwiller,1,3,0.39,0,
oden,1,3,1.11,0,
tesla,1,1,0.52,0,
ancestors,8,7,12.120000000000001,1,
pick,1,3,0.92,0,
sedlik,2,2,2.8600000000000003,0,
worland,1,1,1.59,0,
pico,2,5,0.87,0,
ancestory,5,10,5.56,0,
bukovina,1,1,1.53,0,
cuccia,1,2,0.43,0,
perri,1,1,0.34,0,
levin,1,2,0.38,0,
giffords,1,1,1.08,0,
rollings,1,1,0.11,0,
reich,1,1,1.49,0,
levis,1,1,0.6,0,
zenteno,1,2,0.24,0,
hollinsworth,1,1,1.31,0,
viva,1,1,1.23,0,
tyrell,1,1,0.43,0,
careysburg,1,1,1.47,0,
durants,1,1,1.15,0,
bushnellhospitalrecords,1,2,0.5,0,
themed,1,1,1.22,0,
wagar,2,2,0.52,0,
judkins,1,1,1.29,0,
lancelot's,1,1,0.24,0,
daigneau,1,1,0.88,0,
higland,1,1,0.64,0,
zadie,1,2,0.41,0,
zadia,1,1,1.22,0,
nakamura's,1,1,0.48,0,
rsa,1,1,1.23,0,
scientist,2,2,0.67,0,
myrta,2,2,0.98,0,
lenaburg,1,1,0.66,0,
gernany,1,1,0.75,0,
vito,3,3,2.36,0,
greyhound,1,1,1.75,0,
hixson,2,2,0.46,0,
vita,1,1,1.41,0,
jorgenson,1,4,0.33,0,
rudisel,1,1,0.13,0,
lacey,7,9,5.12,0,
texascountl,1,1,0.74,0,
virginia1905,1,0,0.25,0,
niellsville,2,3,3.32,0,
rtf,1,1,1.41,0,
ohno,1,1,0.42,0,
marlinda,1,1,1.87,0,
lynn's,1,137,0.61,0,
tennesee,3,5,3.18,0,
brickyard,1,1,0.82,0,
lydo,1,1,1.22,0,
toothman,1,1,0.5,0,
teacher,1,1,0.23,0,
hardiman,1,2,0.58,0,
lewelling,1,1,0.32,0,
tessa,3,3,3.3800000000000003,0,
piha,1,1,0.35,0,
naylor,1,1,1.48,0,
holton,3,5,2.99,0,
gilinsky,1,1,0.98,0,
dipentino,1,1,1.02,0,
jarrells,1,1,0.69,0,
mcneil,2,2,1.48,0,
lustre,1,2,0.12,0,
akshata,1,1,1.25,0,
salamida,1,1,0.52,0,
shoreview,1,2,0.78,0,
remali,1,1,0.6,0,
junie,1,0,0.13,0,
odis,1,2,0.58,0,
mcmanus,2,2,1.05,0,
chip,2,2,1.08,0,
prettyman,2,2,0.71,0,
milner,1,1,1.59,0,
chin,2,2,1.07,0,
counter,1,1,0.63,0,
middlemass,1,1,0.99,0,
pinetop,1,3,1.18,0,
junio,1,1,0.59,0,
nenque,1,1,0.3,0,
wofford,1,1,1.88,0,
rheinschild,1,3,0.52,0,
willson,1,2,1.09,0,
charge,15,17,17.540000000000003,0,
hosital,4,4,2.67,0,
hewett,1,3,0.9,0,
skupien,1,1,0.22,0,
mcclary,1,2,1.56,0,
wanderers,1,1,1.08,1,
montalbano,1,1,0.67,0,
17602,1,1,0.49,0,
boozer,1,1,0.43,0,
pina,1,1,0.18,0,
17603,3,5,1.81,0,
hayman,1,1,1.35,0,
sac,1,1,0.18,0,
myron,1,1,0.57,0,
kerley,1,1,0.36,0,
rthday,1,1,1.18,0,
molina,3,5,1.96,0,
reineking,1,3,0.27,0,
ciunty,2,1,1.74,0,
sai,3,9,2.03,0,
feather,1,2,1.04,0,
moline,2,2,1.5699999999999998,0,
mcclain,2,2,0.33999999999999997,0,
sam,9,15,6.509999999999999,0,
baraga,1,1,0.12,0,
charla,1,2,0.8,0,
butterworth,2,3,2.05,0,
kiowa,1,1,1.53,0,
redmann,1,5,0.14,0,
morgan,33,53,28.94,1,
pink,1,1,0.9,0,
amboy,3,3,1.13,0,
pine,6,7,4.84,1,
gabirth,2,1,3.46,0,
pima,4,7,5.58,0,
graevenitz,0,1,0.0,0,
pudvan,1,1,0.54,0,
watertown,11,13,9.08,0,
jose,48,151,44.62999999999999,0,
macdow,1,1,0.61,0,
guala,1,1,0.66,0,
josh,6,8,6.879999999999999,0,
tamarac,3,3,2.09,0,
ayoub,1,1,0.41,0,
tanya,3,3,2.2199999999999998,0,
simpkins,4,20,7.27,0,
san,249,1269,277.11,4,
happened,3,19,2.04,0,
flores,7,7,4.09,0,
buzzi,1,1,0.7,0,
sar,1,1,1.01,0,
say,1,7,0.75,0,
sax,1,1,0.83,0,
92704,1,7,0.4,0,
charly,2,1,1.0,0,
years,53,152,48.54,0,
sav,1,1,0.37,0,
zuniga,1,5,0.29,0,
freyja,1,1,1.71,0,
spooner,2,2,1.28,0,
oceanside,4,5,1.9500000000000002,0,
corum,1,1,1.2,1,
snyder,8,5,7.840000000000001,0,
sharlene,1,1,0.26,0,
kendrick,2,7,1.57,0,
sikora,1,1,1.13,0,
jubilant,1,0,0.49,0,
coffeey,1,1,1.75,0,
pill,2,2,2.12,0,
klick,1,1,0.37,0,
spartanburg,5,6,6.5600000000000005,0,
tesch,1,4,0.1,0,
ohio,1087,6445,1251.1699999999996,21,
buying,2,5,2.55,0,
cerasale,1,1,0.27,0,
certifates,1,1,1.94,0,
kincaid,1,1,0.26,0,
bowers,2,1,2.4,1,
dikaia,1,2,0.65,0,
virginia1922,2,0,0.96,0,
nassau,7,14,9.19,0,
broken,3,5,1.3,0,
flannigan,1,1,2.03,0,
marylou,1,1,0.46,0,
antony,1,1,0.15,0,
databases,59,284,58.03,2,
euler,1,1,0.9,0,
miachael,1,1,0.85,0,
hallock,1,1,0.76,0,
aumiller,1,5,0.67,0,
pike,12,26,14.6,0,
divya,1,1,0.37,0,
bowling,2,2,1.9300000000000002,0,
beacon,3,3,2.33,0,
kindschuh,1,1,0.73,0,
cornel,1,0,0.93,0,
gillrup,1,1,0.85,0,
urdang,1,1,0.83,0,
stoflinsky,1,1,1.25,0,
columus,1,1,0.54,0,
butenhoff,1,1,0.74,0,
heat,2,3,2.17,0,
belland,1,1,1.78,0,
bullins,1,1,1.3,0,
roisland,1,1,0.66,0,
police,9,11,7.84,0,
alamos,2,1,3.18,0,
pesca,1,2,0.46,0,
izetta,3,2,1.6,0,
farley,2,2,2.18,0,
head,1,1,1.04,0,
northfield,2,1,2.52,0,
athol,1,1,0.98,0,
corry,2,2,2.9299999999999997,0,
burgwin,1,2,0.53,0,
nyasia,1,1,0.69,0,
nilsson,1,1,0.61,0,
recrods,6,6,7.739999999999999,0,
adopation,3,3,5.58,0,
kahiwamai,1,1,0.48,0,
lyla,2,2,1.37,0,
jobson,1,1,0.42,0,
deboe,1,1,0.66,0,
lyle,7,7,4.619999999999999,0,
choy,1,1,1.04,0,
heuer,1,2,1.29,0,
chow,1,1,1.55,0,
obituary,6,13,2.9,1,
policy,1,0,2.02,0,
ortlieb,1,1,1.0,0,
checkout,1,2,0.67,0,
media,2,3,2.63,0,
agusta,1,1,1.06,0,
today's,3,28,2.34,0,
lilian,2,2,0.51,0,
konnor,1,1,0.76,0,
brucker,1,1,1.4,0,
eulid,1,1,0.28,0,
koningsor,1,1,0.62,0,
arminio,1,1,0.73,0,
kulman,1,1,0.37,0,
jedlinsky,1,1,0.93,0,
kleber,1,3,1.62,0,
shawkins,3,7,2.51,0,
grecko,1,1,0.16,0,
soriano,2,3,1.22,0,
corpn,1,1,0.61,0,
lustig,1,1,1.66,0,
forthworth,1,1,1.54,0,
debra,22,25,18.6,0,
cassandra,10,16,10.8,0,
myrna,6,9,3.56,0,
f&age,1,1,2.92,0,
august,113,138,94.78999999999995,2,
duffey,4,5,3.32,0,
tolson,2,2,1.91,0,
easiest,6,6,8.719999999999999,0,
tolstoy,1,1,0.73,0,
ambur,1,1,1.71,0,
sedgwick,1,1,1.7,0,
mamie,4,4,3.29,0,
raulin,1,1,0.75,0,
sanford,9,16,9.350000000000001,0,
ciciora,1,2,1.02,0,
koslicki,2,1,0.94,0,
nunley,1,2,0.94,0,
deleight,1,1,1.06,0,
ginther,1,1,0.35,1,
fairbury,1,1,0.61,0,
wenthworthsouthdakota,2,1,0.5,0,
dagnino,1,1,0.53,0,
lynn,108,168,88.68999999999994,5,
mccullough,2,2,1.79,0,
charlestown,1,2,1.34,0,
borthdatabase,1,2,0.6,0,
searh,2,3,1.46,0,
lavonne,2,2,3.03,0,
hardimon,1,1,0.8,0,
steinhaus,2,2,2.12,0,
vousden,2,2,1.8299999999999998,0,
dwyer,2,2,1.36,0,
katebian,1,1,0.88,0,
she,13,14,10.430000000000001,0,
pezdek,1,2,0.5,0,
2206,1,1,0.99,0,
eire,1,1,1.65,0,
sears,1,3,0.59,0,
2205,1,1,0.42,0,
molokai,1,2,0.8,0,
winfrey,1,1,0.34,0,
searchbirthdays,1,1,1.09,0,
defiance,3,3,2.69,0,
chaffee,1,3,0.89,0,
lindsey,10,15,8.51,0,
kirbyville,1,1,0.76,0,
zabol,1,1,0.25,0,
burkey,1,1,1.04,0,
death,427,1084,458.75999999999993,6,
5year,1,1,0.77,0,
grandfaters,1,1,0.28,0,
yanagihara,1,1,0.6,0,
albia,1,1,0.56,0,
claudrick,1,1,0.75,0,
tammara,1,1,1.11,0,
lyon,3,4,4.45,0,
siegman,1,1,0.71,0,
prudence,1,2,0.04,0,
ritter,3,4,2.84,0,
kutztown,1,1,0.34,0,
view,212,463,294.2300000000002,8,
shackleford,2,1,1.26,0,
weiquang,1,4,0.11,0,
2214,1,0,1.06,0,
avant,1,2,0.1,0,
070471,1,1,0.42,0,
vigo,2,4,2.7,0,
brenner,4,5,3.1500000000000004,0,
imadean,1,1,0.95,0,
anouncements,5,5,4.68,0,
irthrecords,1,1,1.7,0,
asdghig,1,2,0.4,0,
fabrizio,1,1,0.27,0,
percy,6,16,6.92,0,
six,2,2,1.6099999999999999,0,
greeneville,1,1,0.49,0,
limesand,1,1,0.28,0,
somerset,8,12,8.88,1,
cohick,1,1,0.58,0,
brigette,1,4,0.9,0,
italy,40,68,43.900000000000006,0,
lotomaulalo,1,2,1.29,0,
elicio,1,1,1.1,0,
albertine,1,1,0.53,0,
sicher,1,1,0.37,0,
ligon,2,2,1.65,0,
sirtificate,1,1,0.89,0,
